Date,Time,Female,Block,Treatment,Donor,Feed,Laid,Count,Dead,Day
7/16/2017,10:30 AM,42,1,20,2,0,0,,0,32
7/17/2017,9:40 AM,42,1,20,2,1,0,,0,33
7/18/2017,9:35 AM,42,1,20,2,0,0,,0,34
7/19/2017,9:45 AM,42,1,20,2,0,0,,0,35
7/20/2017,9:15 AM,42,1,20,2,0,0,,0,36
7/21/2017,9:10 AM,42,1,20,2,0,0,,0,37
7/22/2017,9:10 AM,42,1,20,2,0,0,,0,38
7/23/2017,7:55 AM,42,1,20,2,0,0,,0,39
7/24/2017,9:15 AM,42,1,20,2,0,0,,0,40
7/25/2017,9:25 AM,42,1,20,2,,0,,1,41
6/14/2017,9:55 AM,43,1,20,1,1,0,,0,0
6/15/2017,10:15 AM,43,1,20,1,0,0,,0,1
6/16/2017,9:55 AM,43,1,20,1,0,0,,0,2
6/17/2017,8:55 AM,43,1,20,1,0,0,,0,3
6/18/2017,9:15 AM,43,1,20,1,0,0,,0,4
6/19/2017,9:40 AM,43,1,20,1,0,0,,0,5
6/20/2017,9:55 AM,43,1,20,1,1,0,,0,6
6/21/2017,9:20 AM,43,1,20,1,0,0,,0,7
6/22/2017,10:20 AM,43,1,20,1,0,0,,0,8
6/23/2017,9:35 AM,43,1,20,1,1,0,,0,9
6/24/2017,11:00 AM,43,1,20,1,1,0,,0,10
6/25/2017,8:50 AM,43,1,20,1,0,0,,0,11
6/26/2017,9:10 AM,43,1,20,1,0,0,,0,12
6/27/2017,10:10 AM,43,1,20,1,0,0,,0,13
6/28/2017,10:10 AM,43,1,20,1,1,0,,0,14
6/29/2017,9:15 AM,43,1,20,1,1,1,120,0,15
6/30/2017,9:25 AM,43,1,20,1,0,0,,0,16
7/1/2017,9:40 AM,43,1,20,2,0,0,,0,17
7/2/2017,7:25 AM,43,1,20,2,0,0,,0,18
7/3/2017,8:45 AM,43,1,20,2,0,0,,0,19
7/4/2017,10:25 AM,43,1,20,2,1,1,100,0,20
7/5/2017,10:00 AM,43,1,20,2,0,0,,0,21
7/6/2017,8:45 AM,43,1,20,2,0,0,,0,22
7/7/2017,8:55 AM,43,1,20,2,0,0,,0,23
7/8/2017,8:00 AM,43,1,20,2,1,1,138,0,24
7/9/2017,9:30 AM,43,1,20,2,1,0,,0,25
7/10/2017,9:10 AM,43,1,20,2,0,0,,0,26
7/11/2017,9:25 AM,43,1,20,2,0,0,,0,27
7/12/2017,9:30 AM,43,1,20,2,1,0,,0,28
7/13/2017,9:10 AM,43,1,20,2,1,1,115,0,29
7/14/2017,9:15 AM,43,1,20,2,1,0,,0,30
7/15/2017,9:10 AM,43,1,20,2,0,0,,0,31
7/16/2017,10:30 AM,43,1,20,2,0,0,,0,32
7/17/2017,9:40 AM,43,1,20,2,1,0,,0,33
7/18/2017,9:35 AM,43,1,20,2,1,0,,0,34
7/19/2017,9:25 AM,43,1,20,2,1,0,,0,35
7/20/2017,8:55 AM,43,1,20,2,0,0,,0,36
7/21/2017,9:30 AM,43,1,20,2,0,0,,0,37
7/22/2017,9:30 AM,43,1,20,2,,0,,1,38
6/14/2017,11:50 AM,44,1,20,1,0,0,,0,0
6/15/2017,9:20 AM,44,1,20,1,1,0,,0,1
6/16/2017,9:55 AM,44,1,20,1,0,0,,0,2
6/17/2017,8:35 AM,44,1,20,1,0,0,,0,3
6/18/2017,8:35 AM,44,1,20,1,0,0,,0,4
6/19/2017,10:20 AM,44,1,20,1,0,0,,0,5
6/20/2017,8:55 AM,44,1,20,1,0,0,,0,6
6/21/2017,10:25 AM,44,1,20,1,0,0,,0,7
6/22/2017,9:40 AM,44,1,20,1,,0,,1,8
6/14/2017,12:05 PM,45,1,20,1,1,0,,0,0
6/15/2017,9:20 AM,45,1,20,1,0,0,,0,1
6/16/2017,9:55 AM,45,1,20,1,0,0,,0,2
6/17/2017,8:55 AM,45,1,20,1,0,0,,0,3
6/18/2017,9:15 AM,45,1,20,1,0,0,,0,4
6/19/2017,9:40 AM,45,1,20,1,0,0,,0,5
6/20/2017,9:55 AM,45,1,20,1,0,0,,0,6
6/21/2017,9:20 AM,45,1,20,1,1,0,,0,7
6/22/2017,10:20 AM,45,1,20,1,0,1,32,0,8
6/23/2017,9:35 AM,45,1,20,1,0,0,,0,9
6/24/2017,11:00 AM,45,1,20,1,0,0,,0,10
6/25/2017,8:30 AM,45,1,20,1,1,1,88,0,11
6/26/2017,9:10 AM,45,1,20,1,1,0,,0,12
6/27/2017,10:10 AM,45,1,20,1,0,0,,0,13
6/28/2017,10:25 AM,45,1,20,1,0,0,,0,14
6/29/2017,9:15 AM,45,1,20,1,1,1,24,0,15
6/30/2017,9:25 AM,45,1,20,1,1,0,,0,16
7/1/2017,9:40 AM,45,1,20,2,0,0,,0,17
7/2/2017,7:25 AM,45,1,20,2,0,0,,0,18
7/3/2017,8:45 AM,45,1,20,2,0,0,,0,19
7/4/2017,10:25 AM,45,1,20,2,0,1,122,0,20
7/5/2017,10:00 AM,45,1,20,2,0,0,,0,21
7/6/2017,9:25 AM,45,1,20,2,1,0,,0,22
7/7/2017,9:35 AM,45,1,20,2,0,0,,0,23
7/8/2017,8:40 AM,45,1,20,2,1,0,,0,24
7/9/2017,10:10 AM,45,1,20,2,0,0,,0,25
7/10/2017,9:10 AM,45,1,20,2,1,1,39,0,26
7/11/2017,9:25 AM,45,1,20,2,0,0,,0,27
7/12/2017,9:30 AM,45,1,20,2,1,0,,0,28
7/13/2017,9:10 AM,45,1,20,2,0,0,,0,29
7/14/2017,9:15 AM,45,1,20,2,0,0,,0,30
7/15/2017,9:10 AM,45,1,20,2,1,0,,0,31
7/16/2017,10:30 AM,45,1,20,2,0,0,,0,32
7/17/2017,9:40 AM,45,1,20,2,0,0,,0,33
7/18/2017,9:35 AM,45,1,20,2,0,0,,0,34
7/19/2017,9:25 AM,45,1,20,2,0,0,,0,35
7/20/2017,9:15 AM,45,1,20,2,,0,,1,36
6/14/2017,11:50 AM,46,1,20,1,1,0,,0,0
6/15/2017,9:20 AM,46,1,20,1,0,0,,0,1
6/16/2017,9:55 AM,46,1,20,1,0,0,,0,2
6/17/2017,8:35 AM,46,1,20,1,0,0,,0,3
6/18/2017,8:35 AM,46,1,20,1,1,0,,0,4
6/19/2017,10:20 AM,46,1,20,1,0,0,,0,5
6/20/2017,8:55 AM,46,1,20,1,1,0,,0,6
6/21/2017,10:25 AM,46,1,20,1,1,0,,0,7
6/22/2017,9:40 AM,46,1,20,1,0,0,,0,8
6/23/2017,10:15 AM,46,1,20,1,1,0,,0,9
6/24/2017,11:20 AM,46,1,20,1,0,0,,0,10
6/25/2017,9:10 AM,46,1,20,1,0,0,,0,11
6/26/2017,9:50 AM,46,1,20,1,0,0,,0,12
6/27/2017,10:50 AM,46,1,20,1,0,1,131,0,13
6/28/2017,9:50 AM,46,1,20,1,1,0,,0,14
6/29/2017,9:55 AM,46,1,20,1,1,0,,0,15
6/30/2017,10:30 AM,46,1,20,1,0,0,,0,16
7/1/2017,10:20 AM,46,1,20,2,0,0,,0,17
7/2/2017,8:05 AM,46,1,20,2,1,1,93,0,18
7/3/2017,8:45 AM,46,1,20,2,0,0,,0,19
7/4/2017,9:45 AM,46,1,20,2,0,0,,0,20
7/5/2017,9:20 AM,46,1,20,2,0,0,,0,21
7/6/2017,8:45 AM,46,1,20,2,1,1,105,0,22
7/7/2017,8:55 AM,46,1,20,2,0,0,,0,23
7/8/2017,8:00 AM,46,1,20,2,1,0,,0,24
7/9/2017,9:30 AM,46,1,20,2,0,0,,0,25
7/10/2017,9:10 AM,46,1,20,2,1,1,115,0,26
7/11/2017,9:05 AM,46,1,20,2,0,0,,0,27
7/12/2017,9:10 AM,46,1,20,2,0,0,,0,28
7/13/2017,9:10 AM,46,1,20,2,0,0,,0,29
7/14/2017,9:15 AM,46,1,20,2,1,0,,0,30
7/15/2017,9:10 AM,46,1,20,2,0,0,,0,31
7/16/2017,10:30 AM,46,1,20,2,1,0,,0,32
7/17/2017,9:40 AM,46,1,20,2,1,0,,0,33
7/18/2017,9:35 AM,46,1,20,2,1,0,,0,34
7/19/2017,9:25 AM,46,1,20,2,0,0,,0,35
7/20/2017,8:55 AM,46,1,20,2,0,1,10,0,36
7/21/2017,9:10 AM,46,1,20,2,0,0,,0,37
7/22/2017,9:10 AM,46,1,20,2,1,1,85,0,38
7/23/2017,7:55 AM,46,1,20,2,1,0,,0,39
7/24/2017,8:55 AM,46,1,20,2,0,0,,0,40
7/25/2017,9:25 AM,46,1,20,2,0,0,,0,41
7/26/2017,9:40 AM,46,1,20,2,1,1,157,0,42
7/27/2017,9:05 AM,46,1,20,2,0,0,,0,43
7/28/2017,8:40 AM,46,1,20,2,1,0,,0,44
7/29/2017,10:15 AM,46,1,20,2,0,0,,0,45
7/30/2017,10:15 AM,46,1,20,3,0,0,,0,46
7/31/2017,9:40 AM,46,1,20,3,,1,53,1,47
6/14/2017,11:20 AM,47,1,20,1,1,0,,0,0
6/15/2017,9:20 AM,47,1,20,1,0,0,,0,1
6/16/2017,9:55 AM,47,1,20,1,0,0,,0,2
6/17/2017,8:35 AM,47,1,20,1,0,0,,0,3
6/18/2017,8:35 AM,47,1,20,1,0,0,,0,4
6/19/2017,10:20 AM,47,1,20,1,1,1,108,0,5
6/20/2017,8:55 AM,47,1,20,1,0,0,,0,6
6/21/2017,10:25 AM,47,1,20,1,0,0,,0,7
6/22/2017,9:40 AM,47,1,20,1,0,0,,0,8
6/23/2017,10:15 AM,47,1,20,1,0,0,,0,9
6/24/2017,11:20 AM,47,1,20,1,0,0,,0,10
6/25/2017,9:10 AM,47,1,20,1,1,0,,0,11
6/26/2017,9:50 AM,47,1,20,1,0,0,,0,12
6/27/2017,10:50 AM,47,1,20,1,0,0,,0,13
6/28/2017,9:50 AM,47,1,20,1,1,0,,0,14
6/29/2017,9:55 AM,47,1,20,1,0,0,,0,15
6/30/2017,10:30 AM,47,1,20,1,0,0,,0,16
7/1/2017,10:20 AM,47,1,20,2,0,1,59,0,17
7/2/2017,8:05 AM,47,1,20,2,0,0,,0,18
7/3/2017,8:45 AM,47,1,20,2,1,0,,0,19
7/4/2017,9:45 AM,47,1,20,2,0,0,,0,20
7/5/2017,9:20 AM,47,1,20,2,0,0,,0,21
7/6/2017,9:25 AM,47,1,20,2,,0,,1,22
6/14/2017,11:50 AM,48,1,20,1,1,0,,0,0
6/15/2017,9:20 AM,48,1,20,1,0,0,,0,1
6/16/2017,9:55 AM,48,1,20,1,0,0,,0,2
6/17/2017,8:35 AM,48,1,20,1,0,0,,0,3
6/18/2017,8:35 AM,48,1,20,1,1,0,,0,4
6/19/2017,10:20 AM,48,1,20,1,0,0,,0,5
6/20/2017,8:55 AM,48,1,20,1,0,0,,0,6
6/21/2017,10:25 AM,48,1,20,1,0,0,,0,7
6/22/2017,9:40 AM,48,1,20,1,0,0,,0,8
6/23/2017,10:15 AM,48,1,20,1,0,0,,0,9
6/24/2017,11:20 AM,48,1,20,1,1,0,,0,10
6/25/2017,9:10 AM,48,1,20,1,0,0,,0,11
6/26/2017,9:50 AM,48,1,20,1,0,0,,0,12
6/27/2017,10:50 AM,48,1,20,1,0,0,,0,13
6/28/2017,9:50 AM,48,1,20,1,1,0,,0,14
6/29/2017,9:55 AM,48,1,20,1,0,0,,0,15
6/30/2017,10:30 AM,48,1,20,1,0,0,,0,16
7/1/2017,10:20 AM,48,1,20,2,0,0,,0,17
7/2/2017,8:05 AM,48,1,20,2,1,0,,0,18
7/3/2017,8:45 AM,48,1,20,2,0,0,,0,19
7/4/2017,9:45 AM,48,1,20,2,0,0,,0,20
7/5/2017,9:20 AM,48,1,20,2,0,0,,0,21
7/6/2017,8:45 AM,48,1,20,2,0,0,,0,22
7/7/2017,8:55 AM,48,1,20,2,0,0,,0,23
7/8/2017,8:00 AM,48,1,20,2,0,0,,0,24
7/9/2017,9:30 AM,48,1,20,2,0,0,,0,25
7/10/2017,9:10 AM,48,1,20,2,0,0,,0,26
7/11/2017,9:25 AM,48,1,20,2,0,0,,0,27
7/12/2017,9:30 AM,48,1,20,2,0,1,17,0,28
7/13/2017,9:30 AM,48,1,20,2,,0,,1,29
6/14/2017,9:55 AM,49,1,20,1,0,0,,0,0
6/15/2017,10:50 AM,49,1,20,1,1,0,,0,1
6/16/2017,9:55 AM,49,1,20,1,0,0,,0,2
6/17/2017,8:35 AM,49,1,20,1,0,0,,0,3
6/18/2017,8:35 AM,49,1,20,1,0,0,,0,4
6/19/2017,10:20 AM,49,1,20,1,1,0,,0,5
6/20/2017,8:55 AM,49,1,20,1,0,0,,0,6
6/21/2017,10:25 AM,49,1,20,1,0,0,,0,7
6/22/2017,9:40 AM,49,1,20,1,0,0,,0,8
6/23/2017,10:15 AM,49,1,20,1,1,0,,0,9
6/24/2017,11:20 AM,49,1,20,1,0,0,,0,10
6/25/2017,9:10 AM,49,1,20,1,0,0,,0,11
6/26/2017,9:50 AM,49,1,20,1,1,1,170,0,12
6/27/2017,10:50 AM,49,1,20,1,0,0,,0,13
6/28/2017,9:50 AM,49,1,20,1,0,0,,0,14
6/29/2017,9:55 AM,49,1,20,1,0,0,,0,15
6/30/2017,10:30 AM,49,1,20,1,0,0,,0,16
7/1/2017,10:20 AM,49,1,20,2,0,0,,0,17
7/2/2017,8:05 AM,49,1,20,2,,0,,1,18
6/14/2017,11:20 AM,50,1,20,1,1,0,,0,0
6/15/2017,9:20 AM,50,1,20,1,0,0,,0,1
6/16/2017,9:55 AM,50,1,20,1,0,0,,0,2
6/17/2017,8:55 AM,50,1,20,1,0,0,,0,3
6/18/2017,9:15 AM,50,1,20,1,0,0,,0,4
6/19/2017,9:40 AM,50,1,20,1,1,0,,0,5
6/20/2017,9:55 AM,50,1,20,1,0,0,,0,6
6/21/2017,9:20 AM,50,1,20,1,0,0,,0,7
6/22/2017,10:20 AM,50,1,20,1,0,0,,0,8
6/23/2017,9:35 AM,50,1,20,1,0,0,,0,9
6/24/2017,11:00 AM,50,1,20,1,0,0,,0,10
6/25/2017,8:50 AM,50,1,20,1,1,0,,0,11
6/26/2017,9:10 AM,50,1,20,1,0,0,,0,12
6/27/2017,10:10 AM,50,1,20,1,1,0,,0,13
6/28/2017,10:25 AM,50,1,20,1,0,0,,0,14
6/29/2017,9:15 AM,50,1,20,1,0,0,,0,15
6/30/2017,9:25 AM,50,1,20,1,0,0,,0,16
7/1/2017,9:40 AM,50,1,20,2,1,0,,0,17
7/2/2017,7:25 AM,50,1,20,2,0,0,,0,18
7/3/2017,8:45 AM,50,1,20,2,0,0,,0,19
7/4/2017,9:45 AM,50,1,20,2,0,0,,0,20
7/5/2017,9:20 AM,50,1,20,2,0,0,,0,21
7/6/2017,8:45 AM,50,1,20,2,1,0,,0,22
7/7/2017,8:55 AM,50,1,20,2,0,0,,0,23
7/8/2017,8:00 AM,50,1,20,2,0,0,,0,24
7/9/2017,9:30 AM,50,1,20,2,0,0,,0,25
7/10/2017,9:10 AM,50,1,20,2,1,0,,0,26
7/11/2017,9:25 AM,50,1,20,2,0,0,,0,27
7/12/2017,9:10 AM,50,1,20,2,1,0,,0,28
7/13/2017,9:30 AM,50,1,20,2,,0,,1,29
6/14/2017,11:50 AM,51,1,20,1,1,0,,0,0
6/15/2017,9:20 AM,51,1,20,1,0,0,,0,1
6/16/2017,9:55 AM,51,1,20,1,0,0,,0,2
6/17/2017,8:35 AM,51,1,20,1,0,0,,0,3
6/18/2017,8:35 AM,51,1,20,1,0,0,,0,4
6/19/2017,10:20 AM,51,1,20,1,0,0,,0,5
6/20/2017,8:55 AM,51,1,20,1,0,0,,0,6
6/21/2017,10:25 AM,51,1,20,1,0,0,,0,7
6/22/2017,9:40 AM,51,1,20,1,1,0,,0,8
6/23/2017,10:15 AM,51,1,20,1,0,0,,0,9
6/24/2017,11:20 AM,51,1,20,1,0,0,,0,10
6/25/2017,9:10 AM,51,1,20,1,0,0,,0,11
6/26/2017,9:50 AM,51,1,20,1,0,0,,0,12
6/27/2017,10:50 AM,51,1,20,1,0,0,,0,13
6/28/2017,9:50 AM,51,1,20,1,1,0,,0,14
6/29/2017,9:55 AM,51,1,20,1,0,0,,0,15
6/30/2017,10:30 AM,51,1,20,1,0,0,,0,16
7/1/2017,10:20 AM,51,1,20,2,1,0,,0,17
7/2/2017,8:05 AM,51,1,20,2,0,0,,0,18
7/3/2017,8:45 AM,51,1,20,2,1,0,,0,19
7/4/2017,9:45 AM,51,1,20,2,0,0,,0,20
7/5/2017,9:20 AM,51,1,20,2,0,0,,0,21
7/6/2017,8:45 AM,51,1,20,2,0,0,,0,22
7/7/2017,8:55 AM,51,1,20,2,0,0,,0,23
7/8/2017,8:00 AM,51,1,20,2,1,0,,0,24
7/9/2017,9:30 AM,51,1,20,2,0,0,,0,25
7/10/2017,9:10 AM,51,1,20,2,0,0,,0,26
7/11/2017,9:25 AM,51,1,20,2,0,0,,0,27
7/12/2017,9:30 AM,51,1,20,2,1,0,,0,28
7/13/2017,9:10 AM,51,1,20,2,0,0,,0,29
7/14/2017,9:15 AM,51,1,20,2,0,0,,0,30
7/15/2017,9:10 AM,51,1,20,2,0,0,,0,31
7/16/2017,10:30 AM,51,1,20,2,1,0,,0,32
7/17/2017,9:40 AM,51,1,20,2,0,0,,0,33
7/18/2017,9:35 AM,51,1,20,2,0,0,,0,34
7/19/2017,9:25 AM,51,1,20,2,0,0,,0,35
7/20/2017,8:55 AM,51,1,20,2,1,0,,0,36
7/21/2017,9:30 AM,51,1,20,2,0,0,,0,37
7/22/2017,9:10 AM,51,1,20,2,0,0,,0,38
7/23/2017,7:55 AM,51,1,20,2,0,0,,0,39
7/24/2017,8:55 AM,51,1,20,2,1,0,,0,40
7/25/2017,9:25 AM,51,1,20,2,0,0,,0,41
7/26/2017,9:40 AM,51,1,20,2,0,0,,0,42
7/27/2017,9:05 AM,51,1,20,2,0,0,,0,43
7/28/2017,8:40 AM,51,1,20,2,0,1,29,0,44
7/29/2017,10:15 AM,51,1,20,2,1,0,,0,45
7/30/2017,10:15 AM,51,1,20,3,1,1,74,0,46
7/31/2017,9:40 AM,51,1,20,3,0,0,,0,47
8/1/2017,9:05 AM,51,1,20,3,0,0,,0,48
8/2/2017,9:20 AM,51,1,20,3,0,0,,0,49
8/3/2017,9:20 AM,51,1,20,3,0,0,,0,50
8/4/2017,10:00 AM,51,1,20,3,0,0,,0,51
8/5/2017,7:50 AM,51,1,20,3,0,0,,0,52
8/6/2017,9:05 AM,51,1,20,3,0,0,,0,53
8/7/2017,9:15 AM,51,1,20,3,1,1,101,0,54
8/8/2017,11:00 AM,51,1,20,3,0,0,,0,55
8/9/2017,10:05 AM,51,1,20,3,1,0,,0,56
8/10/2017,12:15 PM,51,1,20,3,0,0,,0,57
8/11/2017,9:55 AM,51,1,20,3,1,0,,0,58
8/12/2017,7:15 AM,51,1,20,3,0,0,,0,59
8/13/2017,8:10 AM,51,1,20,3,0,0,,0,60
8/14/2017,1:25 PM,51,1,20,3,0,0,,0,61
8/15/2017,10:10 AM,51,1,20,3,,0,,1,62
6/14/2017,11:50 AM,52,1,20,1,1,0,,0,0
6/15/2017,9:20 AM,52,1,20,1,0,0,,0,1
6/16/2017,9:55 AM,52,1,20,1,0,0,,0,2
6/17/2017,8:55 AM,52,1,20,1,0,0,,0,3
6/18/2017,9:15 AM,52,1,20,1,0,0,,0,4
6/19/2017,9:40 AM,52,1,20,1,1,0,,0,5
6/20/2017,9:55 AM,52,1,20,1,0,0,,0,6
6/21/2017,9:20 AM,52,1,20,1,1,0,,0,7
6/22/2017,10:20 AM,52,1,20,1,0,0,,0,8
6/23/2017,9:35 AM,52,1,20,1,0,0,,0,9
6/24/2017,11:00 AM,52,1,20,1,0,0,,0,10
6/25/2017,8:50 AM,52,1,20,1,0,0,,0,11
6/26/2017,9:10 AM,52,1,20,1,0,1,76,0,12
6/27/2017,10:10 AM,52,1,20,1,1,0,,0,13
6/28/2017,10:10 AM,52,1,20,1,0,0,,0,14
6/29/2017,9:15 AM,52,1,20,1,0,0,,0,15
6/30/2017,9:25 AM,52,1,20,1,0,0,,0,16
7/1/2017,9:40 AM,52,1,20,2,0,0,,0,17
7/2/2017,7:25 AM,52,1,20,2,0,0,,0,18
7/3/2017,8:45 AM,52,1,20,2,0,0,,0,19
7/4/2017,9:45 AM,52,1,20,2,0,0,,0,20
7/5/2017,9:20 AM,52,1,20,2,0,0,,0,21
7/6/2017,8:45 AM,52,1,20,2,0,0,,0,22
7/7/2017,8:55 AM,52,1,20,2,0,0,,0,23
7/8/2017,8:00 AM,52,1,20,2,0,0,,0,24
7/9/2017,9:30 AM,52,1,20,2,0,0,,0,25
7/10/2017,9:10 AM,52,1,20,2,1,0,,0,26
7/11/2017,9:25 AM,52,1,20,2,0,0,,0,27
7/12/2017,9:30 AM,52,1,20,2,0,0,,0,28
7/13/2017,9:10 AM,52,1,20,2,1,0,,0,29
7/14/2017,9:15 AM,52,1,20,2,0,0,,0,30
7/15/2017,9:10 AM,52,1,20,2,0,0,,0,31
7/16/2017,10:30 AM,52,1,20,2,1,0,,0,32
7/17/2017,9:40 AM,52,1,20,2,1,0,,0,33
7/18/2017,9:35 AM,52,1,20,2,1,0,,0,34
7/19/2017,9:45 AM,52,1,20,2,0,0,,0,35
7/20/2017,9:15 AM,52,1,20,2,0,0,,0,36
7/21/2017,9:10 AM,52,1,20,2,0,0,,0,37
7/22/2017,9:10 AM,52,1,20,2,1,1,43,0,38
7/23/2017,7:55 AM,52,1,20,2,0,0,,0,39
7/24/2017,8:55 AM,52,1,20,2,1,0,,0,40
7/25/2017,9:25 AM,52,1,20,2,0,0,,0,41
7/26/2017,9:40 AM,52,1,20,2,1,0,,0,42
7/27/2017,9:05 AM,52,1,20,2,0,0,,0,43
7/28/2017,8:40 AM,52,1,20,2,0,0,,0,44
7/29/2017,10:15 AM,52,1,20,2,0,0,,0,45
7/30/2017,10:15 AM,52,1,20,3,1,0,,0,46
7/31/2017,9:40 AM,52,1,20,3,0,0,,0,47
8/1/2017,9:05 AM,52,1,20,3,0,0,,0,48
8/2/2017,9:20 AM,52,1,20,3,1,1,76,0,49
8/3/2017,9:20 AM,52,1,20,3,0,0,,0,50
8/4/2017,10:00 AM,52,1,20,3,0,0,,0,51
8/5/2017,7:50 AM,52,1,20,3,0,0,,0,52
8/6/2017,9:05 AM,52,1,20,3,1,0,,0,53
8/7/2017,9:15 AM,52,1,20,3,0,1,27,0,54
8/8/2017,11:00 AM,52,1,20,3,1,0,,0,55
8/9/2017,10:05 AM,52,1,20,3,,0,,1,56
6/14/2017,11:50 AM,53,1,20,1,1,0,,0,0
6/15/2017,9:20 AM,53,1,20,1,0,0,,0,1
6/16/2017,9:55 AM,53,1,20,1,0,0,,0,2
6/17/2017,8:35 AM,53,1,20,1,0,0,,0,3
6/18/2017,8:35 AM,53,1,20,1,0,0,,0,4
6/19/2017,10:20 AM,53,1,20,1,0,0,,0,5
6/20/2017,8:55 AM,53,1,20,1,1,0,,0,6
6/21/2017,10:25 AM,53,1,20,1,0,0,,0,7
6/22/2017,9:40 AM,53,1,20,1,1,0,,0,8
6/23/2017,10:15 AM,53,1,20,1,0,0,,0,9
6/24/2017,11:20 AM,53,1,20,1,1,0,,0,10
6/25/2017,9:10 AM,53,1,20,1,0,0,,0,11
6/26/2017,9:50 AM,53,1,20,1,1,0,,0,12
6/27/2017,10:50 AM,53,1,20,1,0,0,,0,13
6/28/2017,9:50 AM,53,1,20,1,1,0,,0,14
6/29/2017,9:55 AM,53,1,20,1,1,0,,0,15
6/30/2017,10:30 AM,53,1,20,1,0,0,,0,16
7/1/2017,10:20 AM,53,1,20,2,0,0,,0,17
7/2/2017,8:05 AM,53,1,20,2,1,0,,0,18
7/3/2017,8:45 AM,53,1,20,2,0,0,,0,19
7/4/2017,9:45 AM,53,1,20,2,0,0,,0,20
7/5/2017,9:20 AM,53,1,20,2,0,0,,0,21
7/6/2017,8:45 AM,53,1,20,2,1,0,,0,22
7/7/2017,8:55 AM,53,1,20,2,0,0,,0,23
7/8/2017,8:00 AM,53,1,20,2,0,0,,0,24
7/9/2017,9:30 AM,53,1,20,2,1,0,,0,25
7/10/2017,9:10 AM,53,1,20,2,0,0,,0,26
7/11/2017,9:50 AM,53,1,20,2,,0,,1,27
6/14/2017,9:55 AM,54,1,20,1,1,0,,0,0
6/15/2017,10:15 AM,54,1,20,1,0,0,,0,1
6/16/2017,9:55 AM,54,1,20,1,0,0,,0,2
6/17/2017,8:55 AM,54,1,20,1,0,0,,0,3
6/18/2017,9:15 AM,54,1,20,1,0,0,,0,4
6/19/2017,9:40 AM,54,1,20,1,1,0,,0,5
6/20/2017,9:55 AM,54,1,20,1,0,1,48,0,6
6/21/2017,9:20 AM,54,1,20,1,1,0,,0,7
6/22/2017,10:20 AM,54,1,20,1,0,0,,0,8
6/23/2017,9:35 AM,54,1,20,1,,0,,1,9
6/26/2017,9:10 AM,54,1,20,1,0,0,,0,12
6/14/2017,9:55 AM,55,1,20,1,1,0,,0,0
6/15/2017,10:15 AM,55,1,20,1,1,0,,0,1
6/16/2017,9:55 AM,55,1,20,1,0,0,,0,2
6/17/2017,8:55 AM,55,1,20,1,0,0,,0,3
6/18/2017,9:15 AM,55,1,20,1,0,0,,0,4
6/19/2017,9:40 AM,55,1,20,1,1,0,,0,5
6/20/2017,9:55 AM,55,1,20,1,0,0,,0,6
6/21/2017,9:20 AM,55,1,20,1,0,0,,0,7
6/22/2017,10:20 AM,55,1,20,1,0,0,,0,8
6/23/2017,9:35 AM,55,1,20,1,0,0,,0,9
6/24/2017,11:00 AM,55,1,20,1,1,0,,0,10
6/25/2017,8:50 AM,55,1,20,1,0,0,,0,11
6/26/2017,9:10 AM,55,1,20,1,0,0,,0,12
6/27/2017,10:10 AM,55,1,20,1,0,0,,0,13
6/28/2017,10:25 AM,55,1,20,1,0,0,,0,14
6/29/2017,9:15 AM,55,1,20,1,0,0,,0,15
6/30/2017,9:25 AM,55,1,20,1,1,0,,0,16
7/1/2017,9:40 AM,55,1,20,2,1,1,62,0,17
7/2/2017,7:25 AM,55,1,20,2,0,0,,0,18
7/3/2017,8:45 AM,55,1,20,2,0,0,,0,19
7/4/2017,10:25 AM,55,1,20,2,,0,,1,20
6/14/2017,11:05 AM,56,1,20,1,1,0,,0,0
6/15/2017,10:15 AM,56,1,20,1,0,0,,0,1
6/16/2017,9:55 AM,56,1,20,1,0,0,,0,2
6/17/2017,8:55 AM,56,1,20,1,0,0,,0,3
6/18/2017,9:15 AM,56,1,20,1,1,0,,0,4
6/19/2017,9:40 AM,56,1,20,1,0,0,,0,5
6/20/2017,9:55 AM,56,1,20,1,0,0,,0,6
6/21/2017,9:20 AM,56,1,20,1,0,0,,0,7
6/22/2017,10:20 AM,56,1,20,1,1,0,,0,8
6/23/2017,9:35 AM,56,1,20,1,0,0,,0,9
6/24/2017,11:00 AM,56,1,20,1,0,0,,0,10
6/25/2017,8:50 AM,56,1,20,1,0,0,,0,11
6/26/2017,9:10 AM,56,1,20,1,0,0,,0,12
6/27/2017,10:10 AM,56,1,20,1,1,0,,0,13
6/28/2017,10:10 AM,56,1,20,1,0,0,,0,14
6/29/2017,9:15 AM,56,1,20,1,0,0,,0,15
6/30/2017,9:25 AM,56,1,20,1,0,0,,0,16
7/1/2017,9:40 AM,56,1,20,2,0,0,,0,17
7/2/2017,7:25 AM,56,1,20,2,1,0,,0,18
7/3/2017,8:45 AM,56,1,20,2,1,0,,0,19
7/4/2017,9:45 AM,56,1,20,2,0,0,,0,20
7/5/2017,9:20 AM,56,1,20,2,1,0,,0,21
7/6/2017,9:25 AM,56,1,20,2,,0,,1,22
6/14/2017,11:20 AM,57,1,20,1,0,0,,0,0
